
test
0,exit
0,error
134.640405,task-clock
271720163,cycles
358353967,instructions
154236417,r533f00
58118369,cache-references
204504,cache-misses
0.151101108,seconds
0,exit
0,error
134.791487,task-clock
281955336,cycles
355300060,instructions
153717935,r533f00
57649543,cache-references
169226,cache-misses
0.150011547,seconds
0,exit
0,error
134.437016,task-clock
293501980,cycles
360921914,instructions
144739179,r533f00
56274404,cache-references
146350,cache-misses
0.149977713,seconds
0,exit
0,error
133.877670,task-clock
289398408,cycles
362147032,instructions
158188637,r533f00
55550109,cache-references
206620,cache-misses
0.149216878,seconds
0,exit
0,error
133.799891,task-clock
290826725,cycles
350350234,instructions
158305819,r533f00
56850963,cache-references
124330,cache-misses
0.149208274,seconds
0,exit
0,error
134.501105,task-clock
295439009,cycles
354003016,instructions
147549414,r533f00
53114915,cache-references
177986,cache-misses
0.149620381,seconds
0,exit
0,error
134.364825,task-clock
275235941,cycles
350478880,instructions
153482852,r533f00
55257279,cache-references
137053,cache-misses
0.149753316,seconds
0,exit
0,error
133.981044,task-clock
283468231,cycles
350171987,instructions
153066925,r533f00
57162253,cache-references
110156,cache-misses
0.149799023,seconds
0,exit
0,error
133.615508,task-clock
285621644,cycles
350210510,instructions
148521629,r533f00
55299833,cache-references
145323,cache-misses
0.149164695,seconds
0,exit
0,error
135.192130,task-clock
275095561,cycles
361765132,instructions
151380484,r533f00
55466847,cache-references
207256,cache-misses
0.150727393,seconds
0,exit
0,error
134.638857,task-clock
278530946,cycles
355966806,instructions
152618038,r533f00
55684333,cache-references
200522,cache-misses
0.150032833,seconds
0,exit
0,error
134.923287,task-clock
289717898,cycles
357009757,instructions
146335207,r533f00
52764657,cache-references
109453,cache-misses
0.150281023,seconds
0,exit
0,error
134.312061,task-clock
279589572,cycles
353459012,instructions
151506172,r533f00
56128725,cache-references
191683,cache-misses
0.149412359,seconds
0,exit
0,error
134.113407,task-clock
284285775,cycles
351227035,instructions
150755845,r533f00
55879971,cache-references
116731,cache-misses
0.149932339,seconds
0,exit
0,error
134.194190,task-clock
285680867,cycles
355713654,instructions
151905853,r533f00
54900528,cache-references
121302,cache-misses
0.150006209,seconds
0,exit
0,error
133.973757,task-clock
271558737,cycles
357744485,instructions
152713967,r533f00
57790960,cache-references
195754,cache-misses
0.149844868,seconds
0,exit
0,error
133.926592,task-clock
294013179,cycles
350050834,instructions
148341113,r533f00
52022049,cache-references
143835,cache-misses
0.150198590,seconds
0,exit
0,error
134.087909,task-clock
284130904,cycles
352472808,instructions
157260002,r533f00
55205366,cache-references
135638,cache-misses
0.150450839,seconds
0,exit
0,error
133.918824,task-clock
280435708,cycles
356084136,instructions
153206518,r533f00
55036710,cache-references
117969,cache-misses
0.150090412,seconds
0,exit
0,error
134.495490,task-clock
286806293,cycles
350018032,instructions
145462191,r533f00
53369437,cache-references
109240,cache-misses
0.150163750,seconds
0,exit
0,error
134.295905,task-clock
276311581,cycles
354008578,instructions
152821055,r533f00
55765149,cache-references
167835,cache-misses
0.150580396,seconds
0,exit
0,error
133.776962,task-clock
292449480,cycles
356940589,instructions
150387036,r533f00
52791385,cache-references
125713,cache-misses
0.149830727,seconds
0,exit
0,error
138.570005,task-clock
296914564,cycles
354791637,instructions
146616094,r533f00
58928899,cache-references
116588,cache-misses
0.154916965,seconds
0,exit
0,error
135.029920,task-clock
282135539,cycles
348555166,instructions
153749029,r533f00
55625711,cache-references
131356,cache-misses
0.150971265,seconds
0,exit
0,error
133.658082,task-clock
293482066,cycles
352736217,instructions
146032222,r533f00
53940697,cache-references
138713,cache-misses
0.150092551,seconds
0,exit
0,error
134.465380,task-clock
285228847,cycles
354386381,instructions
144683563,r533f00
57262338,cache-references
150121,cache-misses
0.149468593,seconds
0,exit
0,error
134.704462,task-clock
279634167,cycles
354275995,instructions
145251422,r533f00
55921633,cache-references
151503,cache-misses
0.152217973,seconds
0,exit
0,error
133.994653,task-clock
274609811,cycles
355752467,instructions
152868928,r533f00
57929055,cache-references
199991,cache-misses
0.150254320,seconds
0,exit
0,error
133.521550,task-clock
283541637,cycles
352500172,instructions
151503374,r533f00
55909850,cache-references
117515,cache-misses
0.149159625,seconds
0,exit
0,error
133.765434,task-clock
288481257,cycles
352621061,instructions
138802834,r533f00
55584179,cache-references
116017,cache-misses
0.148801261,seconds
0,exit
0,error
134.880783,task-clock
281972404,cycles
348876624,instructions
153832612,r533f00
57266880,cache-references
128340,cache-misses
0.149703513,seconds
0,exit
0,error
134.525260,task-clock
277242618,cycles
360236331,instructions
151841487,r533f00
57679109,cache-references
182645,cache-misses
0.150174187,seconds
0,exit
0,error
134.346994,task-clock
287161492,cycles
348695519,instructions
145093073,r533f00
53617364,cache-references
116088,cache-misses
0.149971776,seconds
0,exit
0,error
134.204662,task-clock
292255513,cycles
335625004,instructions
136714905,r533f00
55531321,cache-references
122641,cache-misses
0.150362191,seconds
0,exit
0,error
134.172981,task-clock
288619857,cycles
351206538,instructions
144523907,r533f00
56014708,cache-references
104935,cache-misses
0.149154672,seconds
0,exit
0,error
134.277751,task-clock
283398756,cycles
350877596,instructions
153423601,r533f00
57056341,cache-references
116189,cache-misses
0.149695925,seconds
0,exit
0,error
134.426464,task-clock
271162479,cycles
353976925,instructions
151412673,r533f00
54644786,cache-references
133676,cache-misses
0.149901716,seconds
0,exit
0,error
134.499993,task-clock
295636221,cycles
353094647,instructions
151065022,r533f00
53900942,cache-references
192356,cache-misses
0.149740101,seconds
0,exit
0,error
133.999931,task-clock
270037964,cycles
354711870,instructions
151797874,r533f00
54723865,cache-references
164445,cache-misses
0.149327475,seconds
0,exit
0,error
134.604307,task-clock
288578878,cycles
352193446,instructions
147741572,r533f00
58631250,cache-references
136901,cache-misses
0.150759378,seconds
0,exit
0,error
134.741092,task-clock
292736082,cycles
359209833,instructions
149433242,r533f00
55109899,cache-references
194605,cache-misses
0.150735593,seconds
0,exit
0,error
135.003666,task-clock
286253667,cycles
350556693,instructions
152371886,r533f00
57696355,cache-references
107207,cache-misses
0.151218951,seconds
0,exit
0,error
133.929926,task-clock
275624537,cycles
357221898,instructions
157683617,r533f00
55716090,cache-references
210990,cache-misses
0.150331622,seconds
0,exit
0,error
134.069527,task-clock
294627862,cycles
353222458,instructions
151042694,r533f00
53085261,cache-references
178367,cache-misses
0.149625000,seconds
0,exit
0,error
134.805803,task-clock
287700449,cycles
349286582,instructions
152374524,r533f00
52069733,cache-references
117945,cache-misses
0.150339024,seconds
0,exit
0,error
134.258944,task-clock
286682736,cycles
348528615,instructions
151058778,r533f00
55096117,cache-references
107432,cache-misses
0.150675493,seconds
0,exit
0,error
133.476458,task-clock
285984916,cycles
351139128,instructions
145264593,r533f00
53405569,cache-references
106492,cache-misses
0.149187943,seconds
0,exit
0,error
134.442589,task-clock
274239223,cycles
354438950,instructions
154312359,r533f00
57873496,cache-references
181508,cache-misses
0.150268561,seconds
0,exit
0,error
134.108608,task-clock
279608709,cycles
349503798,instructions
154010397,r533f00
57417933,cache-references
123870,cache-misses
0.150028067,seconds
0,exit
0,error
134.871563,task-clock
285655324,cycles
347758218,instructions
152493502,r533f00
53836142,cache-references
151166,cache-misses
0.150856184,seconds
0,exit
0,error
134.327721,task-clock
281895590,cycles
355888275,instructions
152201524,r533f00
55117331,cache-references
116713,cache-misses
0.149998791,seconds
0,exit
0,error
133.951862,task-clock
278029038,cycles
355588563,instructions
153381354,r533f00
57704551,cache-references
166086,cache-misses
0.151070322,seconds
0,exit
0,error
133.459465,task-clock
289270320,cycles
350877488,instructions
152674028,r533f00
58282661,cache-references
104113,cache-misses
0.149148338,seconds
0,exit
0,error
134.627033,task-clock
279766090,cycles
318447038,instructions
146796115,r533f00
56820824,cache-references
141810,cache-misses
0.150241340,seconds
0,exit
0,error
134.267068,task-clock
292063196,cycles
335698642,instructions
137417430,r533f00
55289376,cache-references
124631,cache-misses
0.150565688,seconds
0,exit
0,error
134.813484,task-clock
286010664,cycles
348422142,instructions
151916093,r533f00
57597404,cache-references
112008,cache-misses
0.150899089,seconds
0,exit
0,error
134.201114,task-clock
288549410,cycles
349877239,instructions
156799729,r533f00
55721272,cache-references
125685,cache-misses
0.150202937,seconds
0,exit
0,error
133.806490,task-clock
269349283,cycles
361986963,instructions
153885944,r533f00
57506558,cache-references
198183,cache-misses
0.149676475,seconds
0,exit
0,error
134.170210,task-clock
282067290,cycles
356118602,instructions
151806178,r533f00
55634936,cache-references
137739,cache-misses
0.150388491,seconds
0,exit
0,error
134.151891,task-clock
279433016,cycles
352950695,instructions
152297445,r533f00
54751992,cache-references
129012,cache-misses
0.150287267,seconds

tiny
0,exit
0,error
159.491057,task-clock
342284203,cycles
404210876,instructions
169073241,r533f00
65514068,cache-references
159241,cache-misses
0.176088279,seconds
0,exit
0,error
159.601920,task-clock
350057290,cycles
404575920,instructions
177101268,r533f00
66704283,cache-references
153790,cache-misses
0.175562629,seconds
0,exit
0,error
158.405639,task-clock
348163471,cycles
404911520,instructions
172248428,r533f00
63700191,cache-references
236321,cache-misses
0.174083725,seconds
0,exit
0,error
158.881145,task-clock
341133008,cycles
404019329,instructions
169358779,r533f00
65623238,cache-references
169844,cache-misses
0.174743732,seconds
0,exit
0,error
158.839851,task-clock
338408183,cycles
398969303,instructions
180750994,r533f00
64680910,cache-references
204946,cache-misses
0.174488419,seconds
0,exit
0,error
158.913398,task-clock
349159667,cycles
390169476,instructions
173553839,r533f00
65082539,cache-references
203892,cache-misses
0.174970720,seconds
0,exit
0,error
158.524396,task-clock
333811250,cycles
401187377,instructions
167754045,r533f00
66083805,cache-references
142783,cache-misses
0.174083908,seconds
0,exit
0,error
158.515569,task-clock
329085448,cycles
405191750,instructions
173525275,r533f00
65237271,cache-references
144074,cache-misses
0.173818164,seconds
0,exit
0,error
158.942859,task-clock
334124781,cycles
397843838,instructions
182891204,r533f00
65731906,cache-references
162760,cache-misses
0.175256763,seconds
0,exit
0,error
159.277996,task-clock
343505683,cycles
393675473,instructions
181663273,r533f00
66690133,cache-references
142795,cache-misses
0.175389114,seconds
0,exit
0,error
158.691332,task-clock
348675033,cycles
407713203,instructions
180101158,r533f00
62244298,cache-references
154092,cache-misses
0.175515143,seconds
0,exit
0,error
158.682366,task-clock
348680462,cycles
412045144,instructions
179418899,r533f00
60955904,cache-references
207080,cache-misses
0.174749270,seconds
0,exit
0,error
158.714245,task-clock
347596018,cycles
