
test
0,exit
0,error
102.419382,task-clock
220501561,cycles
401134462,instructions
13360770,r533f00
97775604,cache-references
58474,cache-misses
0.103630512,seconds
0,exit
0,error
100.559769,task-clock
221141712,cycles
392468998,instructions
13305526,r533f00
93730397,cache-references
76848,cache-misses
0.101677542,seconds
0,exit
0,error
102.390453,task-clock
220167661,cycles
400520661,instructions
13336224,r533f00
98035732,cache-references
57405,cache-misses
0.103573300,seconds
0,exit
0,error
100.653792,task-clock
218886113,cycles
400562970,instructions
13385945,r533f00
97660314,cache-references
70375,cache-misses
0.101731271,seconds
0,exit
0,error
104.424385,task-clock
218807454,cycles
396720758,instructions
13320625,r533f00
99756573,cache-references
62457,cache-misses
0.105510827,seconds
0,exit
0,error
101.326288,task-clock
218742592,cycles
400067610,instructions
13365032,r533f00
98116328,cache-references
76523,cache-misses
0.102282770,seconds
0,exit
0,error
101.868515,task-clock
220833386,cycles
401306217,instructions
13521399,r533f00
98016559,cache-references
73329,cache-misses
0.102782281,seconds
0,exit
0,error
102.025182,task-clock
224360794,cycles
388859614,instructions
13121773,r533f00
92913204,cache-references
66393,cache-misses
0.103087718,seconds
0,exit
0,error
100.743947,task-clock
221554461,cycles
388627745,instructions
13145358,r533f00
94168989,cache-references
67883,cache-misses
0.101758222,seconds
0,exit
0,error
102.028429,task-clock
224401285,cycles
379631663,instructions
12639435,r533f00
94478593,cache-references
65829,cache-misses
0.103085661,seconds
0,exit
0,error
101.282983,task-clock
220687775,cycles
401456168,instructions
13364808,r533f00
97525131,cache-references
61142,cache-misses
0.102351514,seconds
0,exit
0,error
102.397707,task-clock
220941336,cycles
399551828,instructions
13386672,r533f00
97681626,cache-references
59372,cache-misses
0.103421883,seconds
0,exit
0,error
103.845756,task-clock
225187268,cycles
388783693,instructions
13123690,r533f00
98920614,cache-references
66934,cache-misses
0.105297382,seconds
0,exit
0,error
102.827716,task-clock
224750663,cycles
382231582,instructions
13166531,r533f00
100989956,cache-references
64065,cache-misses
0.104199409,seconds
0,exit
0,error
102.220692,task-clock
219409885,cycles
400536092,instructions
13367121,r533f00
97850565,cache-references
57179,cache-misses
0.103232948,seconds
0,exit
0,error
102.231884,task-clock
218718545,cycles
399227489,instructions
13354598,r533f00
98757304,cache-references
59200,cache-misses
0.103428694,seconds
0,exit
0,error
101.145924,task-clock
217854778,cycles
397653559,instructions
13320008,r533f00
99232263,cache-references
69440,cache-misses
0.102182917,seconds
0,exit
0,error
102.650850,task-clock
218258313,cycles
400820721,instructions
13420995,r533f00
99102049,cache-references
55972,cache-misses
0.103805541,seconds
0,exit
0,error
103.516132,task-clock
217822398,cycles
396928020,instructions
13378213,r533f00
98963855,cache-references
55961,cache-misses
0.104615597,seconds
0,exit
0,error
104.222296,task-clock
220363821,cycles
395943987,instructions
13473410,r533f00
99750442,cache-references
58451,cache-misses
0.105194992,seconds
0,exit
0,error
103.079118,task-clock
224406068,cycles
391887362,instructions
13295935,r533f00
98432577,cache-references
67899,cache-misses
0.104081883,seconds
0,exit
0,error
101.541951,task-clock
223308868,cycles
389403020,instructions
13132686,r533f00
93534007,cache-references
80318,cache-misses
0.102642327,seconds
0,exit
0,error
102.051896,task-clock
224080601,cycles
393876789,instructions
13258599,r533f00
98971769,cache-references
75922,cache-misses
0.103107815,seconds
0,exit
0,error
102.125225,task-clock
223494793,cycles
394665923,instructions
13309980,r533f00
98747610,cache-references
64401,cache-misses
0.103178583,seconds
0,exit
0,error
102.233210,task-clock
217777086,cycles
399920092,instructions
13388301,r533f00
98331565,cache-references
56446,cache-misses
0.103350196,seconds
0,exit
0,error
101.420606,task-clock
221815932,cycles
396340090,instructions
13440250,r533f00
97763824,cache-references
68147,cache-misses
0.102371387,seconds
0,exit
0,error
100.780002,task-clock
220118017,cycles
400813665,instructions
13394862,r533f00
97316603,cache-references
74154,cache-misses
0.101835107,seconds
0,exit
0,error
102.772422,task-clock
221321936,cycles
398826719,instructions
13427095,r533f00
98401211,cache-references
62261,cache-misses
0.103801646,seconds
0,exit
0,error
102.703636,task-clock
218516614,cycles
397251783,instructions
13334029,r533f00
98492798,cache-references
63443,cache-misses
0.103774004,seconds
0,exit
0,error
101.543751,task-clock
221952472,cycles
392338025,instructions
13517853,r533f00
99471125,cache-references
77376,cache-misses
0.102573415,seconds
0,exit
0,error
102.116748,task-clock
223501125,cycles
394582738,instructions
13329934,r533f00
99199325,cache-references
76281,cache-misses
0.103035031,seconds
0,exit
0,error
101.816800,task-clock
220593760,cycles
401519392,instructions
13363676,r533f00
97713086,cache-references
76987,cache-misses
0.102871134,seconds
0,exit
0,error
103.525161,task-clock
219518498,cycles
401861163,instructions
13437082,r533f00
98884312,cache-references
52357,cache-misses
0.104576598,seconds
0,exit
0,error
101.943871,task-clock
221571610,cycles
401192219,instructions
13345621,r533f00
97757373,cache-references
76279,cache-misses
0.102839089,seconds
0,exit
0,error
101.870640,task-clock
221210518,cycles
399077882,instructions
13521611,r533f00
97772796,cache-references
64543,cache-misses
0.102827920,seconds
0,exit
0,error
102.101607,task-clock
219324304,cycles
400155472,instructions
13360523,r533f00
98510802,cache-references
60264,cache-misses
0.103391071,seconds
0,exit
0,error
101.914352,task-clock
223236059,cycles
387492200,instructions
13370892,r533f00
100736626,cache-references
67146,cache-misses
0.103197303,seconds
0,exit
0,error
102.096579,task-clock
220075313,cycles
401397176,instructions
13427974,r533f00
97576400,cache-references
62466,cache-misses
0.103245836,seconds
0,exit
0,error
102.998027,task-clock
221909211,cycles
392945245,instructions
13530843,r533f00
99871524,cache-references
65064,cache-misses
0.104041749,seconds
0,exit
0,error
102.310838,task-clock
224978186,cycles
389348678,instructions
13189857,r533f00
92366054,cache-references
66749,cache-misses
0.103511381,seconds
0,exit
0,error
102.300230,task-clock
224956640,cycles
387992631,instructions
13136113,r533f00
94471578,cache-references
68331,cache-misses
0.103369137,seconds
0,exit
0,error
102.355001,task-clock
221627814,cycles
393322595,instructions
13535729,r533f00
99326531,cache-references
80743,cache-misses
0.103351976,seconds
0,exit
0,error
101.043326,task-clock
220348711,cycles
401019026,instructions
13379128,r533f00
97861377,cache-references
69608,cache-misses
0.101952625,seconds
0,exit
0,error
103.015573,task-clock
220807421,cycles
399467602,instructions
13297653,r533f00
98117280,cache-references
59075,cache-misses
0.104181712,seconds
0,exit
0,error
103.180781,task-clock
221822622,cycles
398613198,instructions
13520575,r533f00
98025718,cache-references
73138,cache-misses
0.104364602,seconds
0,exit
0,error
101.810431,task-clock
218870360,cycles
397936984,instructions
13314601,r533f00
98248180,cache-references
70140,cache-misses
0.102972932,seconds
0,exit
0,error
104.431742,task-clock
222225595,cycles
398636629,instructions
13442786,r533f00
99292607,cache-references
58902,cache-misses
0.105661319,seconds
0,exit
0,error
102.909842,task-clock
220465382,cycles
397459797,instructions
13430125,r533f00
100014659,cache-references
75984,cache-misses
0.103974333,seconds
0,exit
0,error
102.754565,task-clock
219601243,cycles
400702909,instructions
13379162,r533f00
97958021,cache-references
69806,cache-misses
0.103796909,seconds
0,exit
0,error
101.032988,task-clock
221514944,cycles
396011180,instructions
13435472,r533f00
98433939,cache-references
64402,cache-misses
0.102098372,seconds
0,exit
0,error
101.554493,task-clock
222750017,cycles
391216284,instructions
13384191,r533f00
98770205,cache-references
75622,cache-misses
0.102569927,seconds
0,exit
0,error
102.216445,task-clock
224788600,cycles
389565624,instructions
13126607,r533f00
93308178,cache-references
74541,cache-misses
0.103198659,seconds
0,exit
0,error
101.121926,task-clock
222375257,cycles
386110425,instructions
13027424,r533f00
94036784,cache-references
87147,cache-misses
0.102108052,seconds
0,exit
0,error
102.827918,task-clock
222059352,cycles
396434643,instructions
13454600,r533f00
98534345,cache-references
70062,cache-misses
0.103909843,seconds
0,exit
0,error
102.205337,task-clock
223755516,cycles
390710215,instructions
13217771,r533f00
98863732,cache-references
81467,cache-misses
0.103224219,seconds
0,exit
0,error
102.586713,task-clock
220532324,cycles
401436371,instructions
13442768,r533f00
98572606,cache-references
79430,cache-misses
0.103697746,seconds
0,exit
0,error
101.302704,task-clock
218211372,cycles
400059809,instructions
13391813,r533f00
98145304,cache-references
67239,cache-misses
0.102458122,seconds
0,exit
0,error
102.203392,task-clock
218683701,cycles
400200891,instructions
13340508,r533f00
99216384,cache-references
73720,cache-misses
0.103257939,seconds
0,exit
0,error
101.958569,task-clock
219192351,cycles
398340649,instructions
13395537,r533f00
97436721,cache-references
57146,cache-misses
0.102879093,seconds
0,exit
0,error
105.494048,task-clock
222386365,cycles
393583525,instructions
13485263,r533f00
100038901,cache-references
64907,cache-misses
0.106580391,seconds

tiny
0,exit
0,error
26.952992,task-clock
46714692,cycles
60262734,instructions
1254330,r533f00
20985987,cache-references
30999,cache-misses
0.028238169,seconds
0,exit
0,error
26.713540,task-clock
58704866,cycles
64047434,instructions
1243093,r533f00
22049742,cache-references
27271,cache-misses
0.027585407,seconds
0,exit
0,error
28.088945,task-clock
61714817,cycles
63377418,instructions
1393679,r533f00
22175916,cache-references
26686,cache-misses
0.029042339,seconds
0,exit
0,error
27.791355,task-clock
61070510,cycles
76297479,instructions
1070087,r533f00
22828126,cache-references
30531,cache-misses
0.028754715,seconds
0,exit
0,error
27.861708,task-clock
61224941,cycles
78058781,instructions
1075237,r533f00
23370083,cache-references
21901,cache-misses
0.028910483,seconds
0,exit
0,error
27.398397,task-clock
60211893,cycles
62294792,instructions
1188508,r533f00
22476293,cache-references
26305,cache-misses
0.028229473,seconds
0,exit
0,error
28.917150,task-clock
63543671,cycles
57386010,instructions
1297882,r533f00
23384220,cache-references
29162,cache-misses
0.029812699,seconds
0,exit
0,error
26.873024,task-clock
46861384,cycles
61417692,instructions
1262485,r533f00
20410660,cache-references
29259,cache-misses
0.028011066,seconds
0,exit
0,error
27.251879,task-clock
59856287,cycles
66543385,instructions
1498325,r533f00
21479233,cache-references
38692,cache-misses
0.028216896,seconds
0,exit
0,error
26.854794,task-clock
59006737,cycles
64591524,instructions
1267082,r533f00
22182763,cache-references
27601,cache-misses
0.027815839,seconds
0,exit
0,error
27.529069,task-clock
60485201,cycles
65157178,instructions
1270356,r533f00
22572368,cache-references
22884,cache-misses
0.028488543,seconds
0,exit
0,error
29.379244,task-clock
64536245,cycles
81698651,instructions
1177968,r533f00
22084057,cache-references
27831,cache-misses
0.030291793,seconds
0,exit
0,error
26.747984,task-clock
58754184,cycles
